# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:mu_t 14:k_t 15:S 16:massf[0]-air 17:u 18:T 19:M_local 20:total_p
1.128567513306543389e-02 2.212041114086835680e-01 0.000000000000000000e+00 2.560915011230468249e-04 1.727499438368750029e-02 2.126666650287435914e+03 -9.360433445000407744e-15 0.000000000000000000e+00 1.353999999999997272e+03 3.312564875837122145e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652969609306e+05 2.729999999999993747e+02 6.420000000000010587e+00 3.250948172163265292e+06
1.128536653928468962e-02 2.325479133197224657e-01 0.000000000000000000e+00 2.560844960449223788e-04 1.727499438368750029e-02 2.126666650287435914e+03 -7.656507775812042698e-14 0.000000000000000000e+00 1.353999999999997272e+03 3.312564875837122145e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652969609306e+05 2.729999999999993747e+02 6.420000000000010587e+00 3.250948172163265292e+06
1.128505794550395402e-02 2.438917152308233138e-01 0.000000000000000000e+00 2.560774909667974447e-04 1.727499438368750029e-02 2.126666650287435914e+03 -5.092210683615266070e-14 0.000000000000000000e+00 1.353999999999997272e+03 3.312564875837122145e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652969609306e+05 2.729999999999993747e+02 6.420000000000010587e+00 3.250948172163265292e+06
1.128474935172319761e-02 2.552355171419863900e-01 0.000000000000000000e+00 2.560704858886727275e-04 1.727499438368750029e-02 2.126666650287435914e+03 2.755117051022282642e-13 0.000000000000000000e+00 1.353999999999997272e+03 3.312564875837122145e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652969609306e+05 2.729999999999993747e+02 6.420000000000010587e+00 3.250948172163265292e+06
1.128444075794248283e-02 2.665793190532104728e-01 0.000000000000000000e+00 2.560634808105456250e-04 1.727499438368742396e-02 2.126666650287435459e+03 5.144422280577534584e-13 0.000000000000000000e+00 1.354000000000004093e+03 3.312564875837138061e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652969627932e+05 2.730000000000019327e+02 6.419999999999978613e+00 3.250948172163174022e+06
1.128413216416173162e-02 2.779231209644967282e-01 0.000000000000000000e+00 2.560564757324212872e-04 1.727499438368756968e-02 2.126666650287435914e+03 2.010514645138814577e-12 0.000000000000000000e+00 1.354000000000011823e+03 3.312564875837134082e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652969623276e+05 2.730000000000013074e+02 6.419999999999987494e+00 3.250948172163212206e+06
1.128382357038098908e-02 2.892669228758455446e-01 0.000000000000000000e+00 2.560494706542974373e-04 1.727499438368799642e-02 2.126666650287435914e+03 -1.009638749733238264e-11 0.000000000000000000e+00 1.354000000000058435e+03 3.312564875837149998e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652969642193e+05 2.730000000000039222e+02 6.419999999999956408e+00 3.250948172163228039e+06
1.128351497660023441e-02 3.006107247872539801e-01 0.000000000000000000e+00 2.560424655761731538e-04 1.727499438368922460e-02 2.126666650287429547e+03 -7.431791766241346058e-11 0.000000000000000000e+00 1.354000000000167802e+03 3.312564875837165914e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652969660237e+05 2.730000000000064801e+02 6.419999999999906670e+00 3.250948172163335141e+06
1.128320638281948320e-02 3.119545266987258092e-01 0.000000000000000000e+00 2.560354604980450755e-04 1.727499438370582591e-02 2.126666650287400898e+03 -7.257176309222056134e-11 0.000000000000000000e+00 1.354000000001687340e+03 3.312564875837432510e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652969976887e+05 2.730000000000505906e+02 6.419999999999303597e+00 3.250948172165090218e+06
1.128289778903877535e-02 3.232983286102594223e-01 0.000000000000000000e+00 2.560284554199231230e-04 1.727499438368233081e-02 2.126666650287533685e+03 -9.409721152705487758e-10 0.000000000000000000e+00 1.353999999999482952e+03 3.312564875836988563e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652969450981e+05 2.729999999999773195e+02 6.420000000000564810e+00 3.250948172163784038e+06
1.128258919525804149e-02 3.346421305218554854e-01 0.000000000000000000e+00 2.560214503417986226e-04 1.727499438379929628e-02 2.126666650286952517e+03 4.353065540459687353e-10 0.000000000000000000e+00 1.354000000007334165e+03 3.312564875835378757e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652967546135e+05 2.729999999997119176e+02 6.420000000001929941e+00 3.250948172186933924e+06
1.128228060147723304e-02 3.459859324335113895e-01 0.000000000000000000e+00 2.560144452636700023e-04 1.727499438430260548e-02 2.126666650291226233e+03 5.452149978342175318e-09 0.000000000000000000e+00 1.354000000051300958e+03 3.312564875840905074e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479652974084311e+05 2.730000000006228333e+02 6.420000000004121077e+00 3.250948172299430240e+06
1.128197200769645754e-02 3.573297343452325192e-01 0.000000000000000000e+00 2.560074401855449598e-04 1.727499437933513807e-02 2.126666650280113572e+03 -2.847185622572276828e-08 0.000000000000000000e+00 1.353999999730083573e+03 3.312564875924243211e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479653072678484e+05 2.730000000143592729e+02 6.419999999809058444e+00 3.250948170911566820e+06
1.128166341391575837e-02 3.686735362570121022e-01 0.000000000000000000e+00 2.560004351074249046e-04 1.727499437216317713e-02 2.126666650171593119e+03 -4.271706117106881439e-07 0.000000000000000000e+00 1.354000000303265097e+03 3.312564877313017746e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479654715680808e+05 2.730000002432667543e+02 6.419999996789906405e+00 3.250948162743745372e+06
1.128135482013500196e-02 3.800173381688551899e-01 0.000000000000000000e+00 2.559934300292973685e-04 1.727499401318189839e-02 2.126666648553373307e+03 -1.227656485821441084e-05 0.000000000000000000e+00 1.353999989160891118e+03 3.312564898101303470e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479679309446365e+05 2.730000036697366568e+02 6.419999951615548817e+00 3.250947993187404703e+06
1.128104622635422820e-02 3.913611400807600060e-01 0.000000000000000000e+00 2.559864249511711333e-04 1.727499869240383193e-02 2.126666632511318312e+03 -1.199004617728100132e-04 0.000000000000000000e+00 1.354000524302774011e+03 3.312565104082437983e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959479922997267277e+05 2.730000376209823116e+02 6.419999503980756472e+00 3.250947863013579976e+06
1.128073763257349260e-02 4.027049419927262175e-01 0.000000000000000000e+00 2.559794198730468498e-04 1.727504501626505456e-02 2.126666478398257368e+03 -1.161800739959194554e-03 0.000000000000000000e+00 1.354005772794134600e+03 3.312567082886105254e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.959482264039386064e+05 2.730003637812961301e+02 6.419995203676589490e+00 3.250946870619418565e+06
