# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:mu_t 14:k_t 15:S 16:massf[0]-air 17:u 18:T 19:M_local 20:total_p
1.808206250000082838e+00 1.181249999999998794e-02 0.000000000000000000e+00 2.714062499999548010e-06 2.786959744094494873e-01 1.616204021949890375e+03 -5.361004229026823964e+01 0.000000000000000000e+00 9.759921769420956844e+04 7.001995677284589874e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.754989904412874021e+05 1.219768850512161407e+03 2.309474303894516911e+00 1.238632897880305303e+06
1.808206250000082838e+00 1.293749999999999414e-02 0.000000000000000000e+00 2.714062499999548010e-06 2.789337825686278860e-01 1.619170341595194941e+03 -5.762899016440721311e+01 0.000000000000000000e+00 9.714248595874928287e+04 6.982614506401778272e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.706590240180813707e+05 1.213025678509671934e+03 2.320327968519281026e+00 1.253946885144636733e+06
1.808206250000258697e+00 1.406250000000106894e-02 0.000000000000000000e+00 2.714062499999346416e-06 2.824119990672462888e-01 1.635415196950755217e+03 -6.367217864114621761e+01 0.000000000000000000e+00 9.671507992106876918e+04 6.924199031025793829e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.561523610939028440e+05 1.192814603736331946e+03 2.363672975908760687e+00 1.335971482448496623e+06
1.808206249999820159e+00 1.518749999999827530e-02 0.000000000000000000e+00 2.714062499999851248e-06 2.870610953050044545e-01 1.659622643888901166e+03 -7.133511012238589899e+01 0.000000000000000000e+00 9.531654481195202970e+04 6.818062759019071564e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.301067818914777599e+05 1.156527199008826528e+03 2.436403248257301257e+00 1.474981184676491190e+06
1.808206249999907422e+00 1.631249999999880365e-02 0.000000000000000000e+00 2.714062499999750451e-06 2.837050497381665148e-01 1.659943838286454593e+03 -7.767844323489798342e+01 0.000000000000000000e+00 9.374815042242952040e+04 6.801611766662763330e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.261057611500959611e+05 1.150952868799569615e+03 2.443186137087165921e+00 1.466136091417297022e+06
1.808206250000127691e+00 1.743750000000093836e-02 0.000000000000000000e+00 2.714062499999518787e-06 2.828866213113401806e-01 1.664353896491458499e+03 -8.771997592763524665e+01 0.000000000000000000e+00 9.234495189244477660e+04 6.760275471936291751e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.160950795797046740e+05 1.137005716735116948e+03 2.465378735426955181e+00 1.495015078377313446e+06
1.808206250000020887e+00 1.856250000000100181e-02 0.000000000000000000e+00 2.714062499999518787e-06 2.849136588371056766e-01 1.686769017988704718e+03 -9.815541231387521748e+01 0.000000000000000000e+00 8.989911643843846105e+04 6.646378875938120245e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.888277171877946239e+05 1.099016090653978381e+03 2.542170007517947639e+00 1.640042673522131518e+06
1.808206249999976478e+00 1.968750000000087791e-02 0.000000000000000000e+00 2.714062499999548010e-06 2.863622778488453813e-01 1.708318180433513817e+03 -1.179867136504762897e+02 0.000000000000000000e+00 8.764987272139287961e+04 6.546086783201667458e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.652009316644208739e+05 1.066098614638824301e+03 2.615895305630745682e+00 1.792505723578438628e+06
1.808206249999976478e+00 2.081250000000110789e-02 0.000000000000000000e+00 2.714062499999548010e-06 2.782454065264630128e-01 1.705550479042204870e+03 -1.410279744100540711e+02 0.000000000000000000e+00 8.383731963778431236e+04 6.494843767504326024e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.532677779337466927e+05 1.049473022413169019e+03 2.634968975849545814e+00 1.765823168599859346e+06
1.808206250000127691e+00 2.193750000000108807e-02 0.000000000000000000e+00 2.714062499999518787e-06 2.588624125338520598e-01 1.690225984213800984e+03 -1.674679227855197894e+02 0.000000000000000000e+00 7.863117816101394419e+04 6.521190874009438403e+02 1.716000000000000172e-05 2.409999999999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.593916145582854515e+05 1.058004917071863019e+03 2.604588843618891758e+00 1.580189784401241690e+06
